employee_id,survey_date,score,category
E10141,2025-03-15,7,Passive
E10141,2025-06-15,4,Detractor
E10141,2025-09-15,8,Passive
E10142,2023-12-15,9,Promoter
E10142,2024-03-15,6,Detractor
E10142,2024-06-15,7,Passive
E10142,2024-12-15,7,Passive
E10142,2025-03-15,3,Detractor
E10142,2025-09-15,5,Detractor
E10142,2025-12-15,3,Detractor
E10143,2025-09-15,7,Passive
E10143,2025-12-15,7,Passive
E10143,2026-03-15,5,Detractor
E10144,2023-09-15,7,Passive
E10144,2024-03-15,6,Detractor
E10144,2025-03-15,4,Detractor
E10144,2025-06-15,8,Passive
E10144,2025-09-15,7,Passive
E10144,2025-12-15,6,Detractor
E10145,2023-09-15,7,Passive
E10145,2024-09-15,8,Passive
E10145,2024-12-15,5,Detractor
E10145,2025-03-15,6,Detractor
E10145,2025-06-15,7,Passive
E10145,2025-09-15,8,Passive
E10145,2026-03-15,3,Detractor
E10146,2023-09-15,8,Passive
E10146,2024-03-15,6,Detractor
E10146,2024-06-15,7,Passive
E10146,2025-12-15,6,Detractor
E10147,2025-06-15,5,Detractor
E10147,2025-09-15,5,Detractor
E10147,2025-12-15,7,Passive
E10147,2026-03-15,9,Promoter
E10148,2025-09-15,5,Detractor
E10148,2025-12-15,5,Detractor
E10149,2023-09-15,5,Detractor
E10149,2023-12-15,7,Passive
E10149,2024-09-15,6,Detractor
E10149,2024-12-15,6,Detractor
E10149,2025-03-15,7,Passive
E10149,2025-06-15,4,Detractor
E10149,2025-09-15,9,Promoter
E10150,2023-09-15,5,Detractor
E10150,2023-12-15,9,Promoter
E10150,2024-03-15,10,Promoter
E10150,2024-06-15,9,Promoter
E10150,2024-09-15,9,Promoter
E10150,2024-12-15,8,Passive
E10150,2025-03-15,7,Passive
E10150,2025-06-15,8,Passive
E10150,2025-09-15,6,Detractor
E10150,2025-12-15,8,Passive
E10151,2023-09-15,9,Promoter
E10151,2023-12-15,8,Passive
E10151,2024-03-15,7,Passive
E10151,2024-09-15,8,Passive
E10151,2024-12-15,6,Detractor
E10151,2025-06-15,6,Detractor
E10151,2025-09-15,8,Passive
E10151,2025-12-15,7,Passive
E10151,2026-03-15,8,Passive
E10152,2023-09-15,7,Passive
E10152,2023-12-15,8,Passive
E10152,2024-12-15,9,Promoter
E10152,2025-03-15,7,Passive
E10152,2025-06-15,6,Detractor
E10152,2025-12-15,7,Passive
E10152,2026-03-15,3,Detractor
E10153,2024-12-15,8,Passive
E10153,2025-06-15,5,Detractor
E10153,2026-03-15,9,Promoter
E10154,2023-09-15,8,Passive
E10154,2023-12-15,8,Passive
E10154,2024-03-15,8,Passive
E10154,2024-06-15,6,Detractor
E10154,2024-09-15,7,Passive
E10154,2025-06-15,4,Detractor
E10154,2025-09-15,9,Promoter
E10154,2025-12-15,4,Detractor
E10154,2026-03-15,6,Detractor
E10155,2023-12-15,9,Promoter
E10155,2024-09-15,9,Promoter
E10155,2024-12-15,7,Passive
E10155,2025-03-15,4,Detractor
E10155,2025-06-15,7,Passive
E10155,2025-09-15,7,Passive
E10155,2025-12-15,7,Passive
E10155,2026-03-15,6,Detractor
E10156,2024-12-15,7,Passive
E10156,2025-03-15,6,Detractor
E10156,2025-06-15,7,Passive
E10156,2025-09-15,8,Passive
E10156,2026-03-15,7,Passive
E10157,2023-09-15,7,Passive
E10157,2023-12-15,9,Promoter
E10157,2024-03-15,7,Passive
E10157,2024-06-15,7,Passive
E10157,2024-12-15,7,Passive
E10157,2025-03-15,5,Detractor
E10157,2025-06-15,5,Detractor
E10157,2025-09-15,6,Detractor
E10157,2025-12-15,5,Detractor
E10157,2026-03-15,6,Detractor
E10158,2023-12-15,8,Passive
E10158,2024-03-15,8,Passive
E10158,2024-06-15,8,Passive
E10158,2024-09-15,8,Passive
E10158,2024-12-15,9,Promoter
E10158,2025-03-15,8,Passive
E10158,2025-12-15,8,Passive
E10158,2026-03-15,5,Detractor
E10159,2025-06-15,4,Detractor
E10159,2025-09-15,5,Detractor
E10159,2025-12-15,6,Detractor
E10159,2026-03-15,8,Passive
E10160,2024-03-15,7,Passive
E10160,2024-06-15,6,Detractor
E10160,2024-09-15,7,Passive
E10160,2024-12-15,8,Passive
E10160,2025-06-15,8,Passive
E10160,2025-09-15,6,Detractor
E10160,2025-12-15,5,Detractor
E10161,2025-03-15,6,Detractor
E10161,2025-09-15,7,Passive
E10161,2025-12-15,5,Detractor
E10161,2026-03-15,8,Passive
E10162,2023-09-15,5,Detractor
E10162,2023-12-15,5,Detractor
E10162,2024-03-15,7,Passive
E10162,2025-03-15,7,Passive
E10162,2025-06-15,7,Passive
E10162,2025-12-15,6,Detractor
E10162,2026-03-15,6,Detractor
E10163,2023-12-15,9,Promoter
E10163,2024-03-15,6,Detractor
E10163,2024-06-15,8,Passive
E10163,2024-12-15,9,Promoter
E10163,2025-06-15,6,Detractor
E10163,2025-09-15,4,Detractor
E10163,2026-03-15,6,Detractor
E10164,2025-03-15,5,Detractor
E10164,2025-06-15,5,Detractor
E10164,2025-09-15,9,Promoter
E10164,2025-12-15,7,Passive
E10165,2023-09-15,9,Promoter
E10165,2023-12-15,8,Passive
E10165,2024-03-15,6,Detractor
E10165,2024-06-15,7,Passive
E10165,2024-12-15,7,Passive
E10165,2025-03-15,10,Promoter
E10165,2025-09-15,6,Detractor
E10165,2026-03-15,4,Detractor
E10166,2023-09-15,7,Passive
E10166,2023-12-15,8,Passive
E10166,2024-03-15,5,Detractor
E10166,2024-06-15,7,Passive
E10166,2024-09-15,7,Passive
E10166,2024-12-15,8,Passive
E10166,2025-09-15,6,Detractor
E10166,2025-12-15,4,Detractor
E10166,2026-03-15,6,Detractor
E10167,2023-09-15,8,Passive
E10167,2023-12-15,9,Promoter
E10167,2024-03-15,8,Passive
E10167,2024-06-15,5,Detractor
E10167,2024-09-15,5,Detractor
E10167,2024-12-15,5,Detractor
E10167,2025-03-15,9,Promoter
E10167,2025-06-15,7,Passive
E10167,2025-09-15,10,Promoter
E10167,2025-12-15,8,Passive
E10168,2023-09-15,7,Passive
E10168,2023-12-15,6,Detractor
E10168,2024-03-15,8,Passive
E10168,2024-09-15,8,Passive
E10168,2024-12-15,9,Promoter
E10168,2025-03-15,7,Passive
E10168,2025-09-15,10,Promoter
E10168,2026-03-15,6,Detractor
E10169,2024-09-15,9,Promoter
E10169,2025-06-15,7,Passive
E10169,2025-12-15,6,Detractor
E10169,2026-03-15,3,Detractor
E10170,2025-03-15,5,Detractor
E10170,2025-09-15,8,Passive
E10170,2026-03-15,8,Passive
E10171,2025-03-15,8,Passive
E10171,2025-06-15,9,Promoter
E10171,2025-12-15,5,Detractor
E10172,2025-03-15,6,Detractor
E10172,2025-09-15,6,Detractor
E10172,2026-03-15,4,Detractor
E10173,2024-03-15,6,Detractor
E10173,2024-06-15,5,Detractor
E10173,2024-12-15,5,Detractor
E10173,2025-03-15,6,Detractor
E10173,2025-06-15,6,Detractor
E10173,2025-09-15,9,Promoter
E10173,2025-12-15,5,Detractor
E10173,2026-03-15,8,Passive
E10174,2023-09-15,7,Passive
E10174,2024-03-15,8,Passive
E10174,2024-12-15,7,Passive
E10174,2025-03-15,4,Detractor
E10174,2025-06-15,5,Detractor
E10174,2025-12-15,7,Passive
E10174,2026-03-15,6,Detractor
E10175,2023-09-15,5,Detractor
E10175,2023-12-15,7,Passive
E10175,2024-03-15,8,Passive
E10175,2024-06-15,5,Detractor
E10175,2025-03-15,6,Detractor
E10175,2025-06-15,9,Promoter
E10176,2023-09-15,8,Passive
E10176,2024-09-15,9,Promoter
E10176,2024-12-15,6,Detractor
E10176,2025-03-15,9,Promoter
E10176,2025-06-15,5,Detractor
E10176,2025-09-15,8,Passive
E10177,2023-12-15,6,Detractor
E10177,2024-06-15,8,Passive
E10177,2025-03-15,8,Passive
E10177,2025-06-15,7,Passive
E10177,2025-12-15,5,Detractor
E10178,2023-09-15,6,Detractor
E10178,2023-12-15,6,Detractor
E10178,2024-06-15,8,Passive
E10178,2024-09-15,5,Detractor
E10178,2024-12-15,4,Detractor
E10178,2025-06-15,4,Detractor
E10178,2025-12-15,6,Detractor
E10178,2026-03-15,6,Detractor
E10179,2024-06-15,7,Passive
E10179,2024-09-15,7,Passive
E10179,2024-12-15,9,Promoter
E10179,2025-03-15,7,Passive
E10179,2025-12-15,8,Passive
E10179,2026-03-15,7,Passive
E10180,2023-09-15,6,Detractor
E10180,2023-12-15,7,Passive
E10180,2024-06-15,9,Promoter
E10180,2024-12-15,9,Promoter
E10180,2025-03-15,9,Promoter
E10180,2025-09-15,7,Passive
E10180,2025-12-15,6,Detractor
E10180,2026-03-15,9,Promoter
E10181,2023-09-15,8,Passive
E10181,2023-12-15,8,Passive
E10181,2024-12-15,7,Passive
E10181,2025-03-15,5,Detractor
E10181,2025-12-15,7,Passive
E10181,2026-03-15,9,Promoter
E10182,2025-03-15,8,Passive
E10182,2025-12-15,7,Passive
E10182,2026-03-15,5,Detractor
E10183,2025-03-15,9,Promoter
E10183,2025-06-15,8,Passive
E10183,2025-09-15,4,Detractor
E10184,2023-09-15,8,Passive
E10184,2023-12-15,7,Passive
E10184,2024-03-15,7,Passive
E10184,2024-06-15,6,Detractor
E10184,2025-06-15,7,Passive
E10184,2025-09-15,5,Detractor
E10185,2024-06-15,6,Detractor
E10185,2024-09-15,8,Passive
E10185,2024-12-15,6,Detractor
E10185,2025-06-15,7,Passive
E10185,2026-03-15,7,Passive
E10186,2023-09-15,10,Promoter
E10186,2024-03-15,6,Detractor
E10186,2024-09-15,6,Detractor
E10186,2024-12-15,6,Detractor
E10186,2025-06-15,9,Promoter
E10186,2025-12-15,7,Passive
E10186,2026-03-15,6,Detractor
E10187,2023-09-15,8,Passive
E10187,2023-12-15,6,Detractor
E10187,2024-03-15,5,Detractor
E10187,2024-06-15,7,Passive
E10187,2024-09-15,7,Passive
E10187,2025-03-15,6,Detractor
E10187,2025-06-15,7,Passive
E10187,2025-09-15,9,Promoter
E10187,2025-12-15,7,Passive
E10188,2024-03-15,4,Detractor
E10188,2024-06-15,9,Promoter
E10188,2024-09-15,10,Promoter
E10188,2024-12-15,8,Passive
E10188,2025-03-15,7,Passive
E10188,2025-06-15,4,Detractor
E10188,2025-09-15,5,Detractor
E10188,2026-03-15,6,Detractor
E10189,2025-06-15,5,Detractor
E10189,2025-09-15,6,Detractor
E10189,2025-12-15,7,Passive
E10190,2025-09-15,5,Detractor
E10190,2025-12-15,9,Promoter
E10190,2026-03-15,7,Passive
E10191,2024-09-15,8,Passive
E10191,2024-12-15,8,Passive
E10191,2025-03-15,8,Passive
E10191,2025-06-15,6,Detractor
E10191,2026-03-15,8,Passive
E10192,2023-09-15,9,Promoter
E10192,2024-03-15,4,Detractor
E10192,2024-09-15,5,Detractor
E10192,2024-12-15,6,Detractor
E10192,2025-03-15,5,Detractor
E10192,2025-09-15,5,Detractor
E10192,2026-03-15,5,Detractor
E10193,2024-03-15,7,Passive
E10193,2024-09-15,5,Detractor
E10193,2024-12-15,6,Detractor
E10193,2025-06-15,9,Promoter
E10193,2025-09-15,6,Detractor
E10193,2025-12-15,7,Passive
E10193,2026-03-15,6,Detractor
E10194,2025-06-15,7,Passive
E10194,2025-12-15,6,Detractor
E10195,2023-09-15,8,Passive
E10195,2023-12-15,6,Detractor
E10195,2024-06-15,7,Passive
E10195,2024-12-15,6,Detractor
E10195,2025-03-15,8,Passive
E10195,2025-06-15,5,Detractor
E10195,2025-09-15,7,Passive
E10195,2025-12-15,7,Passive
E10195,2026-03-15,5,Detractor
E10196,2024-06-15,10,Promoter
E10196,2024-12-15,8,Passive
E10196,2025-03-15,5,Detractor
E10196,2025-09-15,7,Passive
E10196,2025-12-15,4,Detractor
E10196,2026-03-15,4,Detractor
E10197,2025-03-15,9,Promoter
E10197,2025-09-15,5,Detractor
E10197,2025-12-15,8,Passive
E10197,2026-03-15,8,Passive
E10198,2023-12-15,6,Detractor
E10198,2024-03-15,10,Promoter
E10198,2024-06-15,7,Passive
E10198,2024-09-15,7,Passive
E10198,2024-12-15,6,Detractor
E10198,2025-03-15,6,Detractor
E10198,2025-06-15,3,Detractor
E10198,2025-09-15,5,Detractor
E10198,2025-12-15,8,Passive
E10198,2026-03-15,5,Detractor
E10199,2023-12-15,6,Detractor
E10199,2024-06-15,5,Detractor
E10199,2024-09-15,5,Detractor
E10199,2024-12-15,8,Passive
E10199,2025-06-15,5,Detractor
E10199,2025-12-15,6,Detractor
E10200,2025-06-15,6,Detractor
E10200,2025-12-15,8,Passive
E10200,2026-03-15,5,Detractor
E10201,2023-09-15,6,Detractor
E10201,2023-12-15,5,Detractor
E10201,2024-03-15,6,Detractor
E10201,2024-12-15,6,Detractor
E10201,2025-03-15,7,Passive
E10201,2025-06-15,9,Promoter
E10201,2025-09-15,6,Detractor
E10201,2025-12-15,8,Passive
E10201,2026-03-15,8,Passive
E10202,2023-09-15,7,Passive
E10202,2023-12-15,8,Passive
E10202,2024-03-15,7,Passive
E10202,2024-06-15,5,Detractor
E10202,2025-06-15,6,Detractor
E10202,2025-12-15,7,Passive
E10202,2026-03-15,9,Promoter
E10203,2023-09-15,6,Detractor
E10203,2023-12-15,8,Passive
E10203,2024-03-15,5,Detractor
E10203,2024-06-15,9,Promoter
E10203,2024-12-15,9,Promoter
E10203,2025-12-15,4,Detractor
E10203,2026-03-15,8,Passive
E10204,2023-09-15,9,Promoter
E10204,2023-12-15,9,Promoter
E10204,2024-03-15,9,Promoter
E10204,2024-06-15,9,Promoter
E10204,2024-09-15,6,Detractor
E10204,2025-03-15,9,Promoter
E10204,2025-06-15,4,Detractor
E10204,2025-09-15,4,Detractor
E10204,2026-03-15,5,Detractor
E10205,2025-06-15,7,Passive
E10205,2025-09-15,5,Detractor
E10205,2025-12-15,5,Detractor
E10205,2026-03-15,5,Detractor
E10206,2025-06-15,6,Detractor
E10206,2025-09-15,7,Passive
E10206,2025-12-15,5,Detractor
E10206,2026-03-15,5,Detractor
E10207,2024-03-15,8,Passive
E10207,2024-06-15,10,Promoter
E10207,2025-03-15,6,Detractor
E10207,2025-06-15,8,Passive
E10207,2025-12-15,6,Detractor
E10207,2026-03-15,7,Passive
E10208,2023-09-15,8,Passive
E10208,2023-12-15,7,Passive
E10208,2024-06-15,6,Detractor
E10208,2024-09-15,5,Detractor
E10208,2024-12-15,9,Promoter
E10208,2025-03-15,8,Passive
E10208,2025-09-15,8,Passive
E10208,2025-12-15,7,Passive
E10209,2023-09-15,9,Promoter
E10209,2024-03-15,7,Passive
E10209,2024-06-15,5,Detractor
E10209,2025-03-15,7,Passive
E10209,2025-09-15,9,Promoter
E10209,2026-03-15,7,Passive
E10210,2023-12-15,5,Detractor
E10210,2024-03-15,8,Passive
E10210,2024-06-15,10,Promoter
E10210,2024-09-15,6,Detractor
E10210,2024-12-15,7,Passive
E10210,2025-06-15,7,Passive
E10210,2025-09-15,7,Passive
E10210,2026-03-15,8,Passive
E10211,2023-09-15,6,Detractor
E10211,2023-12-15,8,Passive
E10211,2024-03-15,9,Promoter
E10211,2024-09-15,7,Passive
E10211,2024-12-15,8,Passive
E10211,2025-03-15,6,Detractor
E10211,2025-09-15,4,Detractor
E10211,2025-12-15,4,Detractor
E10211,2026-03-15,7,Passive
E10212,2023-12-15,4,Detractor
E10212,2024-06-15,7,Passive
E10212,2024-09-15,6,Detractor
E10212,2024-12-15,3,Detractor
E10212,2025-06-15,6,Detractor
E10212,2025-09-15,3,Detractor
E10212,2025-12-15,9,Promoter
E10212,2026-03-15,8,Passive
E10213,2023-09-15,7,Passive
E10213,2024-03-15,4,Detractor
E10213,2024-06-15,7,Passive
E10213,2024-09-15,10,Promoter
E10213,2024-12-15,9,Promoter
E10213,2025-06-15,8,Passive
E10213,2025-12-15,8,Passive
E10213,2026-03-15,3,Detractor
E10214,2023-09-15,9,Promoter
E10214,2023-12-15,10,Promoter
E10214,2024-03-15,6,Detractor
E10214,2024-09-15,6,Detractor
E10214,2025-06-15,9,Promoter
E10214,2025-09-15,8,Passive
E10214,2026-03-15,5,Detractor
E10215,2024-06-15,5,Detractor
E10215,2024-09-15,7,Passive
E10215,2024-12-15,5,Detractor
E10215,2025-03-15,6,Detractor
E10215,2025-06-15,5,Detractor
E10215,2026-03-15,8,Passive
E10216,2023-09-15,9,Promoter
E10216,2024-03-15,9,Promoter
E10216,2024-06-15,6,Detractor
E10216,2024-09-15,7,Passive
E10216,2024-12-15,6,Detractor
E10216,2025-03-15,7,Passive
E10216,2025-09-15,8,Passive
E10216,2025-12-15,6,Detractor
E10216,2026-03-15,4,Detractor
E10217,2024-12-15,9,Promoter
E10217,2025-03-15,9,Promoter
E10217,2025-09-15,7,Passive
E10217,2025-12-15,5,Detractor
E10218,2024-06-15,8,Passive
E10218,2024-09-15,7,Passive
E10218,2025-03-15,4,Detractor
E10218,2025-06-15,6,Detractor
E10218,2025-09-15,7,Passive
E10218,2025-12-15,6,Detractor
E10218,2026-03-15,7,Passive
E10219,2024-09-15,8,Passive
E10219,2024-12-15,5,Detractor
E10219,2025-03-15,8,Passive
E10219,2025-06-15,8,Passive
E10219,2025-12-15,6,Detractor
E10219,2026-03-15,6,Detractor
E10220,2024-03-15,7,Passive
E10220,2024-06-15,9,Promoter
E10220,2024-09-15,8,Passive
E10220,2025-06-15,7,Passive
E10220,2025-09-15,7,Passive
E10220,2025-12-15,7,Passive
E10220,2026-03-15,6,Detractor
E10221,2023-09-15,5,Detractor
E10221,2023-12-15,7,Passive
E10221,2024-03-15,8,Passive
E10221,2024-06-15,7,Passive
E10221,2024-09-15,6,Detractor
E10221,2024-12-15,7,Passive
E10221,2025-03-15,8,Passive
E10221,2025-06-15,4,Detractor
E10221,2025-09-15,5,Detractor
E10221,2025-12-15,7,Passive
E10221,2026-03-15,8,Passive
E10222,2025-09-15,9,Promoter
E10222,2025-12-15,8,Passive
E10222,2026-03-15,6,Detractor
E10223,2024-06-15,4,Detractor
E10223,2024-09-15,10,Promoter
E10223,2025-06-15,5,Detractor
E10223,2026-03-15,7,Passive
E10224,2025-09-15,6,Detractor
E10224,2025-12-15,6,Detractor
E10224,2026-03-15,5,Detractor
E10225,2024-12-15,10,Promoter
E10225,2025-03-15,6,Detractor
E10225,2025-06-15,7,Passive
E10225,2025-09-15,6,Detractor
E10225,2025-12-15,7,Passive
E10225,2026-03-15,6,Detractor
E10226,2023-09-15,7,Passive
E10226,2024-06-15,9,Promoter
E10226,2024-09-15,7,Passive
E10226,2025-06-15,7,Passive
E10226,2025-09-15,3,Detractor
E10226,2026-03-15,5,Detractor
E10227,2024-03-15,6,Detractor
E10227,2024-06-15,7,Passive
E10227,2024-09-15,5,Detractor
E10227,2024-12-15,8,Passive
E10227,2025-03-15,8,Passive
E10227,2025-06-15,9,Promoter
E10227,2025-09-15,8,Passive
E10227,2025-12-15,8,Passive
E10227,2026-03-15,7,Passive
E10228,2025-09-15,6,Detractor
E10228,2025-12-15,9,Promoter
E10228,2026-03-15,7,Passive
E10229,2025-06-15,10,Promoter
E10229,2025-09-15,9,Promoter
E10229,2025-12-15,7,Passive
E10229,2026-03-15,7,Passive
E10230,2023-09-15,8,Passive
E10230,2023-12-15,9,Promoter
E10230,2024-03-15,5,Detractor
E10230,2024-06-15,9,Promoter
E10230,2025-06-15,7,Passive
E10230,2025-09-15,8,Passive
E10231,2025-06-15,5,Detractor
E10231,2025-09-15,5,Detractor
E10231,2026-03-15,7,Passive
E10232,2023-12-15,8,Passive
E10232,2024-03-15,5,Detractor
E10232,2024-06-15,6,Detractor
E10232,2024-09-15,5,Detractor
E10232,2024-12-15,8,Passive
E10232,2025-03-15,10,Promoter
E10232,2025-06-15,6,Detractor
E10232,2025-09-15,8,Passive
E10232,2025-12-15,7,Passive
E10232,2026-03-15,7,Passive
E10233,2023-12-15,6,Detractor
E10233,2024-03-15,8,Passive
E10233,2024-06-15,7,Passive
E10233,2024-09-15,10,Promoter
E10233,2025-03-15,6,Detractor
E10234,2024-12-15,8,Passive
E10234,2025-03-15,10,Promoter
E10234,2025-06-15,8,Passive
E10234,2025-12-15,5,Detractor
E10234,2026-03-15,5,Detractor
E10235,2024-03-15,8,Passive
E10235,2024-06-15,7,Passive
E10235,2024-12-15,8,Passive
E10235,2026-03-15,8,Passive
E10236,2023-09-15,7,Passive
E10236,2023-12-15,6,Detractor
E10236,2024-06-15,7,Passive
E10236,2024-09-15,9,Promoter
E10236,2025-06-15,6,Detractor
E10236,2025-09-15,10,Promoter
E10236,2025-12-15,8,Passive
E10236,2026-03-15,8,Passive
E10237,2025-12-15,6,Detractor
E10237,2026-03-15,6,Detractor
E10238,2024-03-15,8,Passive
E10238,2024-06-15,7,Passive
E10238,2024-12-15,9,Promoter
E10238,2025-03-15,7,Passive
E10238,2025-09-15,6,Detractor
E10238,2025-12-15,7,Passive
E10238,2026-03-15,6,Detractor
E10239,2025-03-15,8,Passive
E10239,2025-06-15,6,Detractor
E10239,2025-09-15,9,Promoter
E10239,2025-12-15,4,Detractor
E10240,2023-09-15,7,Passive
E10240,2024-06-15,7,Passive
E10240,2024-09-15,6,Detractor
E10240,2024-12-15,4,Detractor
E10240,2025-09-15,9,Promoter
E10241,2025-03-15,8,Passive
E10241,2026-03-15,5,Detractor
E10242,2024-03-15,5,Detractor
E10242,2024-06-15,5,Detractor
E10242,2024-09-15,7,Passive
E10242,2024-12-15,9,Promoter
E10242,2025-09-15,6,Detractor
E10242,2026-03-15,6,Detractor
E10243,2023-09-15,9,Promoter
E10243,2024-03-15,8,Passive
E10243,2024-09-15,7,Passive
E10243,2025-03-15,8,Passive
E10243,2025-06-15,4,Detractor
E10243,2025-09-15,7,Passive
E10243,2026-03-15,8,Passive
E10244,2023-09-15,5,Detractor
E10244,2023-12-15,7,Passive
E10244,2024-09-15,4,Detractor
E10244,2024-12-15,7,Passive
E10244,2025-06-15,6,Detractor
E10244,2025-09-15,9,Promoter
E10244,2025-12-15,5,Detractor
E10244,2026-03-15,6,Detractor
E10245,2025-09-15,9,Promoter
E10245,2025-12-15,3,Detractor
E10246,2024-06-15,7,Passive
E10246,2024-09-15,6,Detractor
E10246,2025-03-15,6,Detractor
E10246,2025-06-15,5,Detractor
E10246,2025-09-15,6,Detractor
E10246,2025-12-15,5,Detractor
E10247,2024-09-15,7,Passive
E10247,2024-12-15,9,Promoter
E10247,2025-06-15,7,Passive
E10247,2025-09-15,10,Promoter
E10247,2025-12-15,7,Passive
E10247,2026-03-15,7,Passive
E10248,2024-12-15,9,Promoter
E10248,2025-03-15,5,Detractor
E10248,2025-06-15,8,Passive
E10248,2025-09-15,5,Detractor
E10248,2025-12-15,7,Passive
E10248,2026-03-15,8,Passive
E10249,2023-09-15,4,Detractor
E10249,2023-12-15,7,Passive
E10249,2024-03-15,7,Passive
E10249,2024-06-15,5,Detractor
E10249,2024-09-15,8,Passive
E10249,2024-12-15,10,Promoter
E10249,2025-09-15,5,Detractor
E10249,2025-12-15,8,Passive
E10249,2026-03-15,7,Passive
E10250,2023-09-15,5,Detractor
E10250,2023-12-15,6,Detractor
E10250,2024-03-15,7,Passive
E10250,2024-09-15,9,Promoter
E10250,2024-12-15,8,Passive
E10250,2025-03-15,6,Detractor
E10250,2025-06-15,7,Passive
E10250,2025-12-15,2,Detractor
E10250,2026-03-15,8,Passive
E10251,2025-06-15,5,Detractor
E10252,2023-09-15,5,Detractor
E10252,2024-03-15,7,Passive
E10252,2024-09-15,5,Detractor
E10252,2024-12-15,7,Passive
E10252,2025-09-15,7,Passive
E10252,2025-12-15,2,Detractor
E10252,2026-03-15,5,Detractor
E10253,2023-09-15,7,Passive
E10253,2024-09-15,8,Passive
E10253,2024-12-15,7,Passive
E10253,2025-03-15,9,Promoter
E10253,2025-06-15,9,Promoter
E10253,2025-09-15,8,Passive
E10253,2026-03-15,5,Detractor
E10254,2023-09-15,10,Promoter
E10254,2023-12-15,5,Detractor
E10254,2024-03-15,8,Passive
E10254,2024-06-15,9,Promoter
E10254,2024-12-15,10,Promoter
E10254,2025-03-15,9,Promoter
E10254,2025-06-15,4,Detractor
E10254,2025-09-15,7,Passive
E10254,2025-12-15,5,Detractor
E10254,2026-03-15,7,Passive
E10255,2025-12-15,7,Passive
E10255,2026-03-15,9,Promoter
E10256,2024-09-15,7,Passive
E10256,2025-12-15,8,Passive
E10256,2026-03-15,6,Detractor
E10257,2023-09-15,9,Promoter
E10257,2023-12-15,4,Detractor
E10257,2024-06-15,7,Passive
E10257,2024-09-15,7,Passive
E10257,2025-06-15,6,Detractor
